transaction_id,customer_id,timestamp,merchant_category,device_type,is_card_present,location_country,distance_from_home_km,failed_attempts_last_24h,ip_risk_score,customer_avg_amount_30d,amount,amount_to_avg_ratio,hour_of_day,is_night_transaction,velocity_1h,velocity_24h,is_fraud
TXN_148768,CUST_0010,2026-07-13 10:45:34,Money Transfer,Mobile App,0,Domestic,18.11,0,0.023,61.90098090370957,62.69,1.01,10,0,1,1,0
TXN_111050,CUST_0010,2026-07-14 06:51:53,Restaurants,Mobile App,0,Domestic,7.74,0,0.073,61.90098090370957,52.41,0.85,6,0,1,2,0
TXN_104635,CUST_0010,2026-07-21 13:50:10,Gas Station,Mobile App,0,Domestic,9.18,0,0.049,61.90098090370957,28.24,0.46,13,0,1,1,0
TXN_133822,CUST_0010,2026-07-24 06:02:43,Gambling,Web Browser,0,Domestic,17.9,1,0.105,61.90098090370957,25.96,0.42,6,0,1,1,0
TXN_137063,CUST_0010,2026-07-24 13:30:46,Restaurants,Mobile App,0,Domestic,4.59,0,0.011,61.90098090370957,66.31,1.07,13,0,1,2,0
TXN_128381,CUST_0010,2026-07-26 09:31:51,Grocery,Web Browser,0,Domestic,5.9,1,0.159,61.90098090370957,102.95,1.66,9,0,1,1,0
TXN_148360,CUST_0010,2026-07-27 02:33:15,Luxury Goods,Mobile App,0,Domestic,5.36,0,0.057,61.90098090370957,62.07,1.0,2,1,1,2,0
TXN_118132,CUST_0010,2026-07-29 14:40:32,Online Retail,Mobile App,0,Domestic,10.15,0,0.034,61.90098090370957,50.87,0.82,14,0,1,1,0
TXN_137409,CUST_0010,2026-07-30 00:38:03,Electronics,Mobile App,0,Domestic,0.23,0,0.0,61.90098090370957,43.03,0.7,0,0,1,2,0
TXN_138148,CUST_0010,2026-07-30 16:03:52,Restaurants,Web Browser,0,Domestic,19.3,0,0.001,61.90098090370957,36.17,0.58,16,0,1,2,0
TXN_117321,CUST_0011,2026-07-01 07:48:40,Grocery,Mobile App,0,Foreign Standard,441.88,0,0.002,33.8503515325263,14.71,0.43,7,0,1,1,0
TXN_137882,CUST_0011,2026-07-02 01:36:16,Electronics,Mobile App,0,Foreign High Risk,1757.32,0,0.009,33.8503515325263,50.34,1.49,1,1,1,2,0
TXN_104748,CUST_0011,2026-07-02 15:17:33,Grocery,Mobile App,0,Domestic,23.41,0,0.005,33.8503515325263,33.26,0.98,15,0,1,2,0
TXN_142775,CUST_0011,2026-07-04 01:32:01,Restaurants,Mobile App,0,Domestic,8.82,0,0.121,33.8503515325263,33.39,0.99,1,1,1,1,0
TXN_148925,CUST_0011,2026-07-04 05:48:58,Gas Station,Mobile App,0,Domestic,14.2,0,0.298,33.8503515325263,26.38,0.78,5,1,1,2,0
TXN_128224,CUST_0011,2026-07-06 06:08:18,Grocery,Mobile App,0,Domestic,9.65,0,0.177,33.8503515325263,31.97,0.94,6,0,1,1,0
TXN_148100,CUST_0011,2026-07-08 10:41:09,Online Retail,Mobile App,0,Domestic,13.06,0,0.145,33.8503515325263,33.76,1.0,10,0,1,1,0
TXN_133713,CUST_0011,2026-07-09 03:40:11,Online Retail,Mobile App,0,Domestic,6.39,0,0.0,33.8503515325263,23.06,0.68,3,1,1,2,0
TXN_142830,CUST_0011,2026-07-09 10:32:56,Online Retail,Mobile App,0,Domestic,33.73,0,0.084,33.8503515325263,43.69,1.29,10,0,1,3,0
TXN_139867,CUST_0011,2026-07-10 15:22:11,Restaurants,POS Terminal,1,Foreign High Risk,646.78,0,0.177,33.8503515325263,49.84,1.47,15,0,1,1,0
TXN_117635,CUST_0011,2026-07-12 23:24:34,Restaurants,Mobile App,0,Domestic,10.12,0,0.0,33.8503515325263,25.25,0.75,23,0,1,1,0
TXN_107085,CUST_0011,2026-07-16 14:44:32,Electronics,Mobile App,0,Domestic,16.28,2,0.026,33.8503515325263,28.86,0.85,14,0,1,1,0
TXN_126561,CUST_0011,2026-07-17 07:32:44,Grocery,Mobile App,0,Domestic,6.02,0,0.005,33.8503515325263,47.1,1.39,7,0,1,2,0
TXN_127968,CUST_0011,2026-07-18 00:06:54,Restaurants,Mobile App,0,Domestic,0.47,0,0.585,33.8503515325263,34.13,1.01,0,0,1,2,0
TXN_130703,CUST_0011,2026-07-18 18:14:20,Online Retail,Web Browser,0,Domestic,0.99,0,0.046,33.8503515325263,24.45,0.72,18,0,1,2,0
TXN_100424,CUST_0011,2026-07-19 00:37:36,Gas Station,Mobile App,0,Domestic,27.0,0,0.247,33.8503515325263,23.9,0.71,0,0,1,2,0
TXN_141132,CUST_0011,2026-07-19 22:18:57,Restaurants,Web Browser,0,Domestic,13.75,0,0.094,33.8503515325263,50.07,1.48,22,0,1,2,0
TXN_137136,CUST_0011,2026-07-21 04:37:21,Crypto Exchange,Web Browser,0,Domestic,35.74,3,0.031,33.8503515325263,59.65,1.76,4,1,1,1,1
TXN_126141,CUST_0011,2026-07-21 11:22:17,Online Retail,Web Browser,0,Domestic,5.48,0,0.162,33.8503515325263,33.18,0.98,11,0,1,2,0
TXN_123671,CUST_0011,2026-07-24 23:39:55,Restaurants,Web Browser,0,Domestic,25.18,1,0.177,33.8503515325263,26.55,0.78,23,0,1,1,0
TXN_130430,CUST_0011,2026-07-25 11:18:12,Electronics,Mobile App,0,Domestic,13.25,0,0.001,33.8503515325263,42.27,1.25,11,0,1,2,0
TXN_134564,CUST_0011,2026-07-26 15:56:55,Gas Station,Mobile App,0,Domestic,12.85,1,0.003,33.8503515325263,38.57,1.14,15,0,1,1,0
TXN_124387,CUST_0011,2026-07-27 01:45:20,Grocery,Mobile App,0,Domestic,26.16,1,0.014,33.8503515325263,74.83,2.21,1,1,1,2,0
TXN_125417,CUST_0011,2026-07-27 18:10:04,Crypto Exchange,Web Browser,0,Domestic,22.63,0,0.064,33.8503515325263,13.25,0.39,18,0,1,2,0
TXN_122060,CUST_0011,2026-07-30 20:11:35,Online Retail,Mobile App,0,Domestic,0.24,0,0.01,33.8503515325263,55.99,1.65,20,0,1,1,0
TXN_106454,CUST_0012,2026-07-02 22:46:52,Online Retail,Mobile App,0,Domestic,14.64,0,0.069,33.803425647051704,17.28,0.51,22,0,1,1,0
TXN_115917,CUST_0012,2026-07-03 02:53:47,Grocery,Web Browser,0,Foreign High Risk,2853.71,0,0.061,33.803425647051704,62.5,1.85,2,1,1,2,0
TXN_105283,CUST_0012,2026-07-04 06:20:25,Gambling,Mobile App,0,Domestic,22.05,0,0.008,33.803425647051704,36.97,1.09,6,0,1,1,0
TXN_126882,CUST_0012,2026-07-04 17:07:24,Restaurants,Mobile App,0,Domestic,2.06,0,0.063,33.803425647051704,32.54,0.96,17,0,1,2,0
TXN_124814,CUST_0012,2026-07-06 01:18:22,Online Retail,Mobile App,0,Domestic,0.46,0,0.083,33.803425647051704,26.66,0.79,1,1,1,1,0
TXN_139864,CUST_0012,2026-07-08 15:33:56,Grocery,Mobile App,0,Domestic,54.39,0,0.188,33.803425647051704,33.34,0.99,15,0,1,1,0
TXN_111279,CUST_0012,2026-07-09 17:01:53,Grocery,Mobile App,0,Domestic,9.12,0,0.14,33.803425647051704,36.54,1.08,17,0,1,1,0
TXN_139169,CUST_0012,2026-07-10 06:28:21,Travel & Flights,Web Browser,0,Domestic,44.37,0,0.015,33.803425647051704,29.45,0.87,6,0,1,2,0
TXN_145885,CUST_0012,2026-07-10 10:08:20,Grocery,Web Browser,0,Domestic,5.5,2,0.005,33.803425647051704,11.69,0.35,10,0,1,3,0
TXN_129234,CUST_0012,2026-07-10 14:47:41,Electronics,Mobile App,0,Foreign High Risk,1955.66,0,0.002,33.803425647051704,45.13,1.34,14,0,1,4,0
TXN_132292,CUST_0012,2026-07-10 14:53:21,Restaurants,Web Browser,0,Domestic,20.16,0,0.062,33.803425647051704,79.6,2.35,14,0,2,5,0
TXN_131583,CUST_0012,2026-07-11 08:46:57,Grocery,Mobile App,0,Domestic,30.81,0,0.006,33.803425647051704,17.33,0.51,8,0,1,4,0
TXN_120364,CUST_0012,2026-07-13 00:42:23,Restaurants,Mobile App,0,Domestic,39.18,0,0.049,33.803425647051704,113.79,3.37,0,0,1,1,0
TXN_126584,CUST_0012,2026-07-13 17:11:31,Grocery,Web Browser,0,Foreign Standard,504.7,0,0.034,33.803425647051704,39.66,1.17,17,0,1,2,0
TXN_107739,CUST_0012,2026-07-14 16:56:45,Grocery,Web Browser,0,Domestic,15.78,0,0.0,33.803425647051704,46.46,1.37,16,0,1,2,0
TXN_101085,CUST_0012,2026-07-15 12:28:33,Gas Station,Web Browser,0,Domestic,9.9,0,0.051,33.803425647051704,32.39,0.96,12,0,1,2,0
TXN_108988,CUST_0012,2026-07-17 21:10:36,Restaurants,Mobile App,0,Domestic,2.11,0,0.195,33.803425647051704,41.86,1.24,21,0,1,1,0
TXN_126844,CUST_0012,2026-07-18 22:43:32,Grocery,Web Browser,0,Domestic,8.29,0,0.218,33.803425647051704,19.35,0.57,22,0,1,1,0
TXN_135427,CUST_0012,2026-07-19 01:05:02,Electronics,Mobile App,0,Domestic,37.87,1,0.124,33.803425647051704,22.14,0.65,1,1,1,2,0
TXN_136551,CUST_0012,2026-07-21 03:30:27,Grocery,Web Browser,0,Domestic,13.1,0,0.422,33.803425647051704,76.96,2.28,3,1,1,1,0
TXN_138534,CUST_0012,2026-07-30 01:22:57,Gambling,Mobile App,0,Domestic,6.26,0,0.051,33.803425647051704,14.6,0.43,1,1,1,1,0
TXN_105917,CUST_0012,2026-07-30 22:59:24,Gas Station,Mobile App,0,Domestic,74.81,0,0.077,33.803425647051704,62.38,1.85,22,0,1,2,0
TXN_135732,CUST_0013,2026-07-01 21:47:03,Restaurants,Web Browser,0,Domestic,3.68,0,0.004,51.685504392198574,25.57,0.49,21,0,1,1,0
TXN_136784,CUST_0013,2026-07-01 22:05:57,Online Retail,Web Browser,0,Domestic,31.67,0,0.477,51.685504392198574,27.69,0.54,22,0,2,2,0
TXN_142626,CUST_0013,2026-07-03 03:51:59,Restaurants,ATM,1,Domestic,26.43,0,0.112,51.685504392198574,84.2,1.63,3,1,1,1,0
TXN_106774,CUST_0013,2026-07-08 21:10:22,Electronics,Mobile App,0,Domestic,18.57,0,0.116,51.685504392198574,30.69,0.59,21,0,1,1,0
TXN_124611,CUST_0013,2026-07-11 07:06:55,Restaurants,Web Browser,0,Foreign Standard,770.04,0,0.016,51.685504392198574,78.57,1.52,7,0,1,1,0
TXN_110627,CUST_0013,2026-07-12 21:06:01,Gas Station,POS Terminal,1,Domestic,20.75,0,0.011,51.685504392198574,18.62,0.36,21,0,1,1,0
TXN_100341,CUST_0013,2026-07-13 03:20:51,Restaurants,Mobile App,0,Domestic,0.95,0,0.004,51.685504392198574,80.49,1.56,3,1,1,2,0
TXN_107960,CUST_0013,2026-07-13 22:26:29,Restaurants,Mobile App,0,Domestic,3.21,0,0.119,51.685504392198574,45.39,0.88,22,0,1,2,0
TXN_103442,CUST_0013,2026-07-15 09:34:44,Restaurants,Mobile App,0,Domestic,36.89,0,0.045,51.685504392198574,91.45,1.77,9,0,1,1,0
TXN_104659,CUST_0013,2026-07-15 18:07:33,Restaurants,POS Terminal,1,Domestic,20.28,0,0.009,51.685504392198574,45.98,0.89,18,0,1,2,0
TXN_123145,CUST_0013,2026-07-15 20:53:08,Online Retail,Web Browser,0,Domestic,3.71,1,0.017,51.685504392198574,47.86,0.93,20,0,1,3,0
TXN_143819,CUST_0013,2026-07-18 01:58:58,Online Retail,POS Terminal,1,Domestic,6.12,0,0.403,51.685504392198574,61.95,1.2,1,1,1,1,0
TXN_120183,CUST_0013,2026-07-20 03:46:14,Grocery,Mobile App,0,Domestic,7.65,0,0.033,51.685504392198574,82.55,1.6,3,1,1,1,0
TXN_114452,CUST_0013,2026-07-20 07:16:28,Online Retail,POS Terminal,1,Foreign Standard,519.6,0,0.027,51.685504392198574,56.9,1.1,7,0,1,2,0
TXN_100549,CUST_0013,2026-07-20 21:52:28,Grocery,Web Browser,0,Domestic,0.77,0,0.06,51.685504392198574,101.73,1.97,21,0,1,3,0
TXN_104848,CUST_0013,2026-07-23 12:20:04,Gas Station,Web Browser,0,Domestic,15.71,0,0.344,51.685504392198574,30.94,0.6,12,0,1,1,0
TXN_119194,CUST_0013,2026-07-26 00:14:53,Gas Station,Mobile App,0,Domestic,23.46,0,0.002,51.685504392198574,77.64,1.5,0,0,1,1,0
TXN_138650,CUST_0013,2026-07-27 09:41:50,Online Retail,POS Terminal,1,Domestic,4.69,0,0.074,51.685504392198574,35.49,0.69,9,0,1,1,0
TXN_139658,CUST_0014,2026-07-01 09:52:15,Gambling,Mobile App,0,Domestic,4.64,0,0.003,14.182826810924718,14.67,1.03,9,0,1,1,0
TXN_148539,CUST_0014,2026-07-02 07:00:20,Grocery,Mobile App,0,Domestic,16.1,1,0.207,14.182826810924718,14.86,1.05,7,0,1,2,0
TXN_139532,CUST_0014,2026-07-03 21:13:36,Gas Station,POS Terminal,1,Domestic,65.87,1,0.0,14.182826810924718,13.88,0.98,21,0,1,1,0
TXN_133174,CUST_0014,2026-07-05 05:12:38,Grocery,POS Terminal,1,Domestic,5.02,1,0.093,14.182826810924718,27.27,1.92,5,1,1,1,0
TXN_132322,CUST_0014,2026-07-05 10:34:38,Crypto Exchange,Mobile App,0,Domestic,47.35,1,0.075,14.182826810924718,18.2,1.28,10,0,1,2,0
TXN_122494,CUST_0014,2026-07-06 21:47:37,Gas Station,Mobile App,0,Domestic,9.81,0,0.017,14.182826810924718,7.52,0.53,21,0,1,1,0
TXN_112001,CUST_0014,2026-07-07 14:07:57,Online Retail,ATM,1,Domestic,5.6,0,0.0,14.182826810924718,27.12,1.91,14,0,1,2,0
TXN_104710,CUST_0014,2026-07-09 04:18:28,Restaurants,Web Browser,0,Domestic,48.29,0,0.011,14.182826810924718,16.91,1.19,4,1,1,1,0
TXN_143120,CUST_0014,2026-07-10 09:52:07,Luxury Goods,Mobile App,0,Domestic,1.66,1,0.066,14.182826810924718,21.88,1.54,9,0,1,1,0
TXN_141563,CUST_0014,2026-07-12 09:12:24,Electronics,Web Browser,0,Domestic,14.51,0,0.04,14.182826810924718,5.45,0.38,9,0,1,1,0
TXN_102642,CUST_0014,2026-07-14 13:22:08,Online Retail,Mobile App,0,Domestic,29.36,0,0.322,14.182826810924718,28.26,1.99,13,0,1,1,0
TXN_146587,CUST_0014,2026-07-17 06:23:47,Restaurants,Mobile App,0,Domestic,1.11,2,0.026,14.182826810924718,14.18,1.0,6,0,1,1,0
TXN_104372,CUST_0014,2026-07-19 07:55:38,Crypto Exchange,Mobile App,0,Domestic,2.29,0,0.285,14.182826810924718,18.31,1.29,7,0,1,1,0
TXN_133971,CUST_0014,2026-07-24 16:27:13,Restaurants,Web Browser,0,Domestic,2.78,0,0.057,14.182826810924718,13.76,0.97,16,0,1,1,0
TXN_130382,CUST_0014,2026-07-27 10:12:44,Restaurants,ATM,1,Domestic,11.42,0,0.542,14.182826810924718,4.37,0.31,10,0,1,1,0
TXN_131013,CUST_0014,2026-07-29 17:15:49,Gas Station,Mobile App,0,Domestic,46.97,0,0.0,14.182826810924718,9.98,0.7,17,0,1,1,0
TXN_116826,CUST_0014,2026-07-30 01:44:01,Grocery,Web Browser,0,Domestic,0.78,1,0.04,14.182826810924718,13.86,0.98,1,1,1,2,0
TXN_147694,CUST_0014,2026-07-30 08:41:03,Grocery,POS Terminal,1,Domestic,7.58,0,0.088,14.182826810924718,13.6,0.96,8,0,1,3,0
TXN_116564,CUST_0015,2026-07-01 05:05:13,Restaurants,POS Terminal,1,Domestic,18.97,0,0.072,15.879822854398322,23.27,1.47,5,1,1,1,0
TXN_108822,CUST_0015,2026-07-01 17:40:03,Restaurants,POS Terminal,1,Domestic,9.3,0,0.04,15.879822854398322,14.19,0.89,17,0,1,2,0
TXN_125308,CUST_0015,2026-07-02 10:40:13,Online Retail,Web Browser,0,Domestic,6.95,0,0.0,15.879822854398322,24.14,1.52,10,0,1,2,0
TXN_125934,CUST_0015,2026-07-07 06:50:47,Electronics,Mobile App,0,Domestic,4.05,0,0.172,15.879822854398322,14.39,0.91,6,0,1,1,0
TXN_130427,CUST_0015,2026-07-09 07:31:45,Restaurants,Mobile App,0,Domestic,0.87,0,0.001,15.879822854398322,8.99,0.57,7,0,1,1,0
TXN_121195,CUST_0015,2026-07-15 15:23:19,Gas Station,Mobile App,0,Domestic,2.28,0,0.246,15.879822854398322,13.79,0.87,15,0,1,1,0
TXN_135519,CUST_0015,2026-07-15 18:12:42,Grocery,Mobile App,0,Domestic,7.62,0,0.0,15.879822854398322,17.86,1.12,18,0,1,2,0
TXN_117523,CUST_0015,2026-07-17 02:46:52,Grocery,Mobile App,0,Domestic,15.56,0,0.051,15.879822854398322,8.21,0.52,2,1,1,1,0
TXN_142714,CUST_0015,2026-07-19 07:09:23,Grocery,ATM,1,Domestic,18.54,0,0.155,15.879822854398322,48.23,3.04,7,0,1,1,0
TXN_133146,CUST_0015,2026-07-25 01:33:47,Gas Station,POS Terminal,1,Domestic,9.3,0,0.042,15.879822854398322,27.51,1.73,1,1,1,1,0
TXN_120226,CUST_0015,2026-07-25 07:21:56,Online Retail,Mobile App,0,Foreign High Risk,2192.41,0,0.0,15.879822854398322,23.41,1.47,7,0,1,2,0
TXN_139328,CUST_0015,2026-07-28 10:05:25,Restaurants,Mobile App,0,Domestic,7.59,2,0.027,15.879822854398322,13.53,0.85,10,0,1,1,0
TXN_146286,CUST_0015,2026-07-30 16:24:32,Money Transfer,Web Browser,0,Domestic,37.65,2,0.202,15.879822854398322,28.82,1.81,16,0,1,1,0
TXN_127402,CUST_0016,2026-07-04 10:05:11,Grocery,Mobile App,0,Domestic,16.87,2,0.148,31.900684985355504,41.0,1.29,10,0,1,1,0
TXN_128901,CUST_0016,2026-07-04 19:31:10,Gambling,Mobile App,0,Foreign High Risk,1359.41,0,0.044,31.900684985355504,29.48,0.92,19,0,1,2,0
TXN_107629,CUST_0016,2026-07-06 22:41:25,Gambling,Web Browser,0,Domestic,6.51,0,0.013,31.900684985355504,28.23,0.88,22,0,1,1,0
TXN_149886,CUST_0016,2026-07-07 01:24:30,Grocery,Mobile App,0,Domestic,112.73,0,0.465,31.900684985355504,75.19,2.36,1,1,1,2,0
TXN_130163,CUST_0016,2026-07-07 07:39:43,Crypto Exchange,Web Browser,0,Domestic,29.0,0,0.46,31.900684985355504,37.71,1.18,7,0,1,3,0
TXN_108778,CUST_0016,2026-07-11 12:22:58,Restaurants,POS Terminal,1,Foreign High Risk,2022.49,0,0.0,31.900684985355504,21.7,0.68,12,0,1,1,0
TXN_114481,CUST_0016,2026-07-11 18:59:57,Gas Station,Mobile App,0,Domestic,16.76,0,0.049,31.900684985355504,32.81,1.03,18,0,1,2,0
TXN_108671,CUST_0016,2026-07-15 15:03:42,Restaurants,Web Browser,0,Domestic,18.95,0,0.019,31.900684985355504,32.44,1.02,15,0,1,1,0
TXN_139135,CUST_0016,2026-07-15 21:47:08,Grocery,Mobile App,0,Domestic,19.1,0,0.001,31.900684985355504,37.93,1.19,21,0,1,2,0
TXN_148931,CUST_0016,2026-07-16 05:15:05,Restaurants,Mobile App,0,Domestic,14.06,0,0.017,31.900684985355504,87.11,2.73,5,1,1,3,0
TXN_110311,CUST_0016,2026-07-16 23:31:43,Grocery,Mobile App,0,Foreign High Risk,1462.38,0,0.046,31.900684985355504,19.76,0.62,23,0,1,2,0
TXN_118530,CUST_0016,2026-07-18 03:21:35,Online Retail,Mobile App,0,Domestic,17.1,0,0.001,31.900684985355504,28.57,0.9,3,1,1,1,0
TXN_144371,CUST_0016,2026-07-18 13:23:20,Grocery,Web Browser,0,Domestic,1.42,0,0.059,31.900684985355504,26.84,0.84,13,0,1,2,0
TXN_107697,CUST_0016,2026-07-20 08:32:51,Gas Station,Mobile App,0,Domestic,24.97,0,0.109,31.900684985355504,29.82,0.93,8,0,1,1,0
TXN_127687,CUST_0016,2026-07-20 11:57:53,Online Retail,Web Browser,0,Domestic,20.57,0,0.085,31.900684985355504,22.12,0.69,11,0,1,2,0
TXN_115624,CUST_0016,2026-07-20 14:53:36,Electronics,Mobile App,0,Domestic,29.71,0,0.381,31.900684985355504,16.78,0.53,14,0,1,3,0
TXN_142824,CUST_0016,2026-07-20 17:03:05,Restaurants,POS Terminal,1,Domestic,16.79,1,0.001,31.900684985355504,23.07,0.72,17,0,1,4,0
TXN_107447,CUST_0016,2026-07-21 10:00:31,Restaurants,Web Browser,0,Domestic,3.53,0,0.017,31.900684985355504,20.34,0.64,10,0,1,4,0
TXN_111339,CUST_0016,2026-07-22 18:02:24,Restaurants,Mobile App,0,Domestic,1.63,0,0.357,31.900684985355504,56.78,1.78,18,0,1,1,0
TXN_138547,CUST_0016,2026-07-24 07:26:08,Luxury Goods,Web Browser,0,Domestic,16.99,0,0.0,31.900684985355504,12.71,0.4,7,0,1,1,0
TXN_101063,CUST_0016,2026-07-25 13:18:34,Online Retail,Mobile App,0,Foreign Standard,700.14,0,0.008,31.900684985355504,30.43,0.95,13,0,1,1,0
TXN_141139,CUST_0016,2026-07-25 23:37:56,Gas Station,POS Terminal,1,Domestic,35.38,0,0.813,31.900684985355504,15.14,0.47,23,0,1,2,0
TXN_127455,CUST_0016,2026-07-27 19:08:32,Gas Station,POS Terminal,1,Domestic,33.72,0,0.126,31.900684985355504,25.85,0.81,19,0,1,1,0
TXN_111084,CUST_0016,2026-07-30 04:04:09,Electronics,Mobile App,0,Domestic,10.11,0,0.068,31.900684985355504,47.52,1.49,4,1,1,1,0
TXN_128424,CUST_0016,2026-07-30 17:51:30,Money Transfer,Mobile App,0,Domestic,0.44,0,0.161,31.900684985355504,24.25,0.76,17,0,1,2,0
TXN_121231,CUST_0017,2026-07-03 04:09:52,Gas Station,Mobile App,0,Domestic,10.58,0,0.077,24.34438744282573,14.36,0.59,4,1,1,1,0
TXN_117485,CUST_0017,2026-07-04 19:23:29,Crypto Exchange,POS Terminal,1,Domestic,39.24,2,0.099,24.34438744282573,23.76,0.98,19,0,1,1,0
TXN_118462,CUST_0017,2026-07-06 00:31:23,Online Retail,Web Browser,0,Domestic,16.66,0,0.0,24.34438744282573,20.16,0.83,0,0,1,1,0
TXN_142794,CUST_0017,2026-07-07 21:02:28,Online Retail,POS Terminal,1,Domestic,21.29,0,0.001,24.34438744282573,10.74,0.44,21,0,1,1,0
TXN_109403,CUST_0017,2026-07-08 00:06:10,Grocery,Mobile App,0,Domestic,9.13,0,0.006,24.34438744282573,18.96,0.78,0,0,1,2,0
TXN_143229,CUST_0017,2026-07-08 08:09:12,Grocery,Mobile App,0,Domestic,17.05,0,0.053,24.34438744282573,32.7,1.34,8,0,1,3,0
TXN_149602,CUST_0017,2026-07-08 23:12:28,Grocery,Web Browser,0,Domestic,1.76,0,0.183,24.34438744282573,19.55,0.8,23,0,1,3,0
TXN_140128,CUST_0017,2026-07-08 23:41:41,Online Retail,Web Browser,0,Domestic,5.38,0,0.096,24.34438744282573,85.77,3.52,23,0,2,4,0
TXN_113330,CUST_0017,2026-07-09 14:44:32,Restaurants,ATM,1,Domestic,20.15,0,0.007,24.34438744282573,15.36,0.63,14,0,1,3,0
TXN_112591,CUST_0017,2026-07-09 17:05:22,Travel & Flights,Mobile App,0,Foreign High Risk,639.33,2,0.115,24.34438744282573,28.1,1.15,17,0,1,4,0
TXN_148415,CUST_0017,2026-07-10 03:44:06,Grocery,Mobile App,0,Domestic,13.5,0,0.105,24.34438744282573,9.05,0.37,3,1,1,3,0
TXN_135376,CUST_0017,2026-07-11 01:26:35,Restaurants,POS Terminal,1,Domestic,23.2,1,0.0,24.34438744282573,25.19,1.03,1,1,1,2,0
TXN_118685,CUST_0017,2026-07-12 06:02:19,Restaurants,Web Browser,0,Domestic,3.86,0,0.068,24.34438744282573,31.45,1.29,6,0,1,1,0
TXN_121012,CUST_0017,2026-07-12 08:34:37,Travel & Flights,POS Terminal,1,Domestic,9.18,0,0.007,24.34438744282573,43.53,1.79,8,0,1,2,0
TXN_141196,CUST_0017,2026-07-13 14:30:35,Gambling,Mobile App,0,Domestic,5.94,0,0.068,24.34438744282573,16.83,0.69,14,0,1,1,0
TXN_123863,CUST_0017,2026-07-14 11:00:40,Grocery,Mobile App,0,Domestic,0.16,0,0.019,24.34438744282573,22.62,0.93,11,0,1,2,0
TXN_120228,CUST_0017,2026-07-15 16:48:01,Gas Station,ATM,1,Domestic,33.43,0,0.043,24.34438744282573,36.47,1.5,16,0,1,1,0
TXN_105072,CUST_0017,2026-07-17 17:52:36,Grocery,POS Terminal,1,Domestic,7.04,0,0.103,24.34438744282573,21.87,0.9,17,0,1,1,0
TXN_118411,CUST_0017,2026-07-19 20:18:44,Luxury Goods,Mobile App,0,Domestic,0.58,0,0.009,24.34438744282573,25.86,1.06,20,0,1,1,0
TXN_100972,CUST_0017,2026-07-21 06:45:22,Grocery,Web Browser,0,Domestic,7.93,0,0.164,24.34438744282573,18.86,0.77,6,0,1,1,0
TXN_110146,CUST_0017,2026-07-22 10:12:37,Travel & Flights,Mobile App,0,Domestic,10.51,0,0.245,24.34438744282573,17.47,0.72,10,0,1,1,0
TXN_123976,CUST_0017,2026-07-23 03:24:19,Online Retail,Web Browser,0,Foreign High Risk,1940.74,0,0.052,24.34438744282573,40.31,1.66,3,1,1,2,0
TXN_116020,CUST_0017,2026-07-26 11:07:59,Grocery,Mobile App,0,Domestic,28.86,0,0.002,24.34438744282573,31.06,1.28,11,0,1,1,0
TXN_127922,CUST_0017,2026-07-29 10:20:52,Online Retail,Web Browser,0,Domestic,7.55,0,0.01,24.34438744282573,14.66,0.6,10,0,1,1,0
TXN_136618,CUST_0018,2026-07-04 11:28:20,Grocery,POS Terminal,1,Domestic,0.99,0,0.039,53.9764801851565,77.57,1.44,11,0,1,1,0
TXN_121395,CUST_0018,2026-07-04 14:38:33,Restaurants,Web Browser,0,Domestic,9.9,0,0.017,53.9764801851565,45.46,0.84,14,0,1,2,0
TXN_127092,CUST_0018,2026-07-05 18:12:38,Online Retail,Mobile App,0,Domestic,15.78,0,0.419,53.9764801851565,33.33,0.62,18,0,1,1,0
TXN_114682,CUST_0018,2026-07-07 00:37:06,Grocery,Web Browser,0,Foreign Standard,491.03,1,0.046,53.9764801851565,23.67,0.44,0,0,1,1,0
TXN_131857,CUST_0018,2026-07-07 20:28:28,Online Retail,Mobile App,0,Foreign High Risk,814.29,0,0.322,53.9764801851565,55.18,1.02,20,0,1,2,0
TXN_128504,CUST_0018,2026-07-08 07:17:31,Grocery,Mobile App,0,Domestic,18.26,0,0.012,53.9764801851565,43.62,0.81,7,0,1,2,0
TXN_112579,CUST_0018,2026-07-08 21:37:03,Grocery,Mobile App,0,Domestic,3.06,0,0.108,53.9764801851565,36.89,0.68,21,0,1,2,0
TXN_105634,CUST_0018,2026-07-09 01:19:48,Gas Station,Web Browser,0,Domestic,7.36,3,0.0,53.9764801851565,62.76,1.16,1,1,1,3,0
TXN_117606,CUST_0018,2026-07-12 03:02:21,Online Retail,Mobile App,0,Foreign Standard,517.9,0,0.015,53.9764801851565,35.16,0.65,3,1,1,1,0
TXN_113863,CUST_0018,2026-07-14 01:44:41,Electronics,Mobile App,0,Domestic,12.77,1,0.193,53.9764801851565,40.29,0.75,1,1,1,1,0
TXN_103284,CUST_0018,2026-07-14 03:36:57,Grocery,POS Terminal,1,Domestic,6.52,0,0.014,53.9764801851565,72.87,1.35,3,1,1,2,0
TXN_122105,CUST_0018,2026-07-15 04:39:03,Grocery,Web Browser,0,Domestic,14.72,0,0.132,53.9764801851565,43.55,0.81,4,1,1,1,0
TXN_138049,CUST_0018,2026-07-19 05:06:45,Online Retail,Mobile App,0,Domestic,23.45,1,0.118,53.9764801851565,61.96,1.15,5,1,1,1,0
